X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
11.206,-20.1068,-21.5544,-22.227,-22.5512,-22.756,0.6419,8.9989,0.5901,13.1519,0.0116,5.174,0.688,4.904,-10.6159
9.4843,-17.5727,-18.6759,-19.1597,-19.329,-19.4083,0.4792,7.502,-0.5192,11.6737,-0.9381,3.91,0.0,2.329,-10.0036
9.7016,-19.1897,-20.1775,-20.4902,-20.5536,-20.6975,0.3067,7.7609,0.2883,11.8775,-0.9432,3.692,0.031,2.193,-9.4133
8.3854,-16.4372,-17.0464,-17.3196,-17.4404,-17.3797,0.2894,7.029,-1.0186,11.3129,-0.2325,1.91,0.005,1.139,-9.404
10.1757,-17.9119,-19.3596,-20.0459,-20.3624,-20.5799,0.654,8.5342,-0.7346,12.0198,-0.344,2.669,0.125,1.738,-10.9103
9.3839,-18.2131,-19.2232,-19.6037,-19.7242,-19.8085,0.3829,7.8371,-0.0829,11.7217,-0.0892,2.383,0.062,1.449,-9.4667
10.399,-18.0853,-19.6712,-20.4418,-20.7951,-21.0765,0.7254,8.5619,-1.5258,14.8208,1.2726,3.276,0.489,2.767,-11.9248
9.9942,-17.8068,-19.1739,-19.8176,-20.0495,-20.2559,0.631,8.741,-0.5773,11.9227,-0.1802,1.702,0.526,1.27,-10.5715
10.4349,-17.646,-19.2084,-19.978,-20.3164,-20.6084,0.6982,9.5292,-1.2799,12.0917,1.1826,1.305,0.787,3.071,-11.7148
9.9208,-17.2201,-18.7313,-19.4255,-19.7332,-19.9835,0.6676,8.2996,-1.1817,14.8208,1.1359,2.577,0.464,1.5,-11.1025
10.7712,-19.0988,-20.6039,-21.3202,-21.6685,-21.9476,0.6787,8.5804,-0.9437,13.8964,0.4267,5.137,0.331,4.239,-11.7149
9.9168,-16.9731,-18.5444,-19.2884,-19.6081,-19.8743,0.7214,8.4301,-1.796,11.8875,1.825,2.184,0.558,1.561,-11.7128
9.0897,-17.7675,-18.5965,-19.0126,-19.1886,-19.4407,0.3825,7.32,-0.3895,11.6144,-0.8575,3.061,0.0,1.823,-9.4792
10.6753,-18.2779,-19.907,-20.7267,-21.1356,-21.4476,0.7235,9.0427,-1.0368,14.1855,1.1459,2.702,0.58,2.829,-11.7121
9.8771,-18.8742,-19.9403,-20.4779,-20.7619,-20.9002,0.4623,8.5013,0.2789,12.0566,0.3954,1.958,0.322,1.231,-9.5982
10.6181,-19.5795,-20.7699,-21.3363,-21.6046,-21.8085,0.5068,8.4229,0.4236,12.3271,-0.6118,5.116,0.356,3.535,-10.1945
10.4385,-18.6628,-19.9613,-20.5907,-20.8671,-21.1295,0.6015,9.2008,-0.0615,13.2709,0.9611,1.661,1.0,1.74,-10.5
9.1767,-17.913,-18.8502,-19.1323,-19.1766,-19.0489,0.2592,6.9983,-0.3399,11.5735,0.0621,4.961,0.104,3.212,-9.5166
9.5736,-16.5713,-18.056,-18.6766,-18.9072,-19.0612,0.5914,8.0602,-0.8865,14.505,1.3599,2.276,0.338,1.436,-10.4601
9.6318,-18.4149,-19.5108,-19.9152,-20.0496,-20.1205,0.4,7.5732,-0.1371,11.8003,0.0592,4.309,0.0,2.568,-9.7689
10.4593,-18.1972,-19.6774,-20.4302,-20.7798,-21.0445,0.7018,8.7252,-1.1359,12.1878,-0.3737,2.992,0.315,2.138,-11.5952
9.2838,-18.1991,-18.9777,-19.3696,-19.4913,-19.7057,0.3653,7.5161,-0.1834,11.6832,-0.8386,3.057,0.0,1.821,-9.4672
9.3317,-17.5787,-18.5262,-18.9649,-19.1625,-19.3411,0.4308,7.7459,-0.5009,11.6271,-0.6281,2.49,0.033,1.49,-9.8326
9.9654,-17.0732,-18.714,-19.4273,-19.7494,-20.0243,0.6859,8.3688,-1.1487,11.8738,0.0112,2.522,0.013,1.509,-11.1141
10.8864,-19.2069,-20.9382,-21.6815,-22.0445,-22.2889,0.7326,8.6977,-1.0932,12.916,0.6712,4.948,0.658,4.721,-11.9796
11.2088,-19.8109,-21.5628,-22.3573,-22.7464,-22.9783,0.7615,8.9273,-0.7682,14.7276,1.3408,5.532,0.727,3.977,-11.977
10.2368,-17.6879,-18.936,-19.6577,-19.9885,-20.2965,0.6269,8.9414,-1.0666,11.9629,-0.0553,1.743,0.645,3.274,-11.3034
10.0034,-16.925,-18.6431,-19.3704,-19.6815,-19.9154,0.7016,9.1994,-1.7155,12.4085,0.1277,0.859,0.761,1.773,-11.7189
10.5858,-18.3589,-20.0873,-20.7967,-21.1414,-21.3871,0.6926,9.012,-1.2054,12.329,0.2206,2.593,0.594,2.64,-11.7912
10.2904,-18.437,-19.7776,-20.3908,-20.6592,-20.8748,0.5966,8.8869,-0.2331,12.1376,-0.7664,2.003,0.556,1.489,-10.5235
10.9439,-19.3196,-20.6818,-21.4622,-21.8114,-22.0424,0.671,8.821,-0.1837,13.7512,0.6365,4.926,0.405,4.458,-11.1276
8.6787,-17.1261,-17.9383,-18.1992,-18.0388,-18.4199,0.2473,7.2401,-0.5658,11.4196,-0.0485,2.104,0.033,1.263,-9.2445
9.5123,-17.5595,-18.9918,-19.529,-19.5106,-19.422,0.5329,7.473,-0.448,13.0895,0.1007,4.213,0.049,2.539,-9.9603
9.866,-17.9018,-19.8316,-20.3302,-20.4058,-19.478,0.4819,7.8478,0.0977,13.1284,0.398,4.19,0.415,3.158,-9.7683
10.3869,-18.0455,-19.4821,-20.2133,-20.587,-20.8338,0.6578,8.4639,-0.1335,13.896,0.3103,3.706,0.08,2.266,-10.5204
10.0896,-17.7629,-19.1988,-19.8828,-20.1841,-20.3904,0.6791,8.7952,-0.975,12.6624,-0.0675,1.708,0.423,1.306,-11.0646
10.5373,-18.0669,-19.7976,-20.571,-20.9332,-21.1907,0.712,8.8355,-1.3341,12.4868,0.4151,3.031,0.535,3.375,-11.8714
9.3468,-17.9175,-18.822,-19.1812,-19.1116,-19.2776,0.3751,7.2208,-0.2926,11.6262,-0.1251,4.637,0.043,2.778,-9.6394
9.1614,-17.2469,-17.921,-18.4892,-18.6568,-18.831,0.5407,7.7311,-0.8139,11.6176,-0.7792,2.065,0.364,1.183,-9.9753
10.6139,-18.0944,-19.5303,-20.3453,-20.773,-20.6836,0.7066,8.1523,-1.0884,13.3363,0.5173,6.646,0.468,8.424,-11.7023
9.925,-17.669,-18.8724,-19.4848,-19.791,-20.1258,0.5355,8.5258,-0.0743,11.8482,-0.2401,2.014,0.086,1.259,-9.9993
10.1549,-17.2747,-18.8378,-19.5459,-19.8608,-20.0891,0.6567,8.7047,-1.1735,14.5434,1.1298,2.041,0.626,2.623,-11.3284
10.3942,-18.3518,-19.814,-20.5366,-20.8544,-21.0885,0.6892,8.863,-1.1971,12.5924,-0.0545,2.358,0.584,3.064,-11.5913
10.4798,-17.9407,-19.6685,-20.4549,-20.8098,-21.0956,0.7458,9.4593,-1.4101,12.3184,0.1511,1.328,0.615,2.002,-11.8899
9.7633,-15.8588,-18.0038,-18.7399,-19.0141,-19.1617,0.748,8.2093,-1.2294,14.0346,1.2765,2.466,0.511,1.916,-10.9927
9.5413,-19.0024,-19.8428,-20.1655,-20.2491,-20.4134,0.2857,7.6252,0.1698,11.788,0.0231,3.626,0.117,2.209,-9.3715
10.0628,-18.0978,-19.3044,-19.8801,-20.1227,-20.2841,0.5314,7.5218,-0.5242,13.4063,0.674,7.542,0.025,4.553,-10.587
8.4632,-16.7602,-17.4037,-17.6589,-17.7247,-17.6685,0.2564,6.9659,-0.4432,11.3564,0.0694,2.209,0.334,1.615,-8.9063
9.3663,-17.23,-18.3664,-18.8517,-19.0713,-19.2131,0.487,7.6599,-0.6819,11.6288,-0.144,2.842,0.0,1.693,-10.0482
9.5918,-18.4193,-19.3824,-19.8095,-19.9649,-20.1914,0.3894,7.4907,-0.0563,11.9399,-0.6791,4.625,0.095,2.885,-9.6481
10.2516,-18.019,-19.6615,-20.3341,-20.6008,-20.8453,0.6648,8.6543,-1.0301,12.1777,-0.3573,2.43,0.44,2.423,-11.2817
9.1684,-17.4657,-18.507,-18.9315,-19.0497,-19.165,0.4102,8.0894,-0.585,11.6095,0.5915,1.382,0.0,0.824,-9.7533
9.308,-16.6979,-17.9859,-18.5104,-18.7586,-18.9522,0.5047,8.0385,-0.4615,14.1666,0.3328,1.76,0.01,1.053,-9.7695
9.8545,-17.1202,-18.5733,-19.1964,-19.5156,-19.7361,0.6087,8.1405,-0.8016,14.2239,0.7946,2.909,0.037,1.778,-10.6561
10.9755,-18.8572,-20.8863,-21.6601,-22.0229,-22.2539,0.7356,8.9335,-1.344,12.9114,-0.171,4.617,0.52,5.107,-12.3195
10.0042,-17.2913,-18.87,-19.5544,-19.8364,-20.0627,0.6782,8.8787,-1.6185,11.887,-0.8972,1.506,0.565,1.159,-11.6227
9.5487,-18.3438,-19.3479,-19.7305,-19.8636,-20.0343,0.3613,8.2651,0.2351,11.7309,-0.6903,1.781,0.823,1.18,-9.3136
9.8424,-18.2687,-19.489,-20.031,-20.2447,-20.4692,0.528,8.1677,0.0028,11.9369,0.4959,2.709,0.558,1.922,-9.8396
9.5024,-17.2652,-18.4179,-18.9842,-19.0898,-19.4234,0.5438,7.3373,-0.7052,11.694,0.1447,4.829,0.0,2.877,-10.2076
10.8382,-19.1431,-20.5899,-21.3529,-21.7274,-21.9581,0.6861,9.1584,-0.5765,12.6733,-0.4895,2.773,0.688,4.098,-11.4147
9.6608,-17.4699,-18.8041,-19.3255,-19.505,-19.6948,0.4974,7.8849,-0.505,13.906,0.855,3.088,0.0,1.84,-10.1658
10.1553,-18.0644,-19.4931,-20.1173,-20.3944,-20.4759,0.6141,8.1975,-0.8204,14.1516,0.4482,3.808,0.103,2.412,-10.9757
10.3798,-17.734,-19.4507,-20.1752,-20.4933,-20.7539,0.697,8.7399,-1.4493,14.5241,0.6355,2.674,0.363,2.571,-11.8291
10.7236,-18.8757,-20.404,-21.1338,-21.4613,-21.7016,0.7232,9.0752,-1.0039,12.5102,-0.0822,2.713,0.815,4.258,-11.7275
10.412,-18.1541,-19.6935,-20.415,-20.7134,-20.987,0.6908,9.0634,-1.1237,12.1864,-0.5296,1.931,0.712,2.492,-11.5357
9.9073,-18.8616,-20.0475,-20.4575,-20.5423,-20.7229,0.3858,7.2111,0.1417,11.919,-0.0155,8.901,0.065,5.386,-9.7656
9.344,-17.8526,-18.6542,-19.1428,-19.3088,-19.5654,0.4669,7.0165,-0.3847,11.6795,0.7656,5.822,0.045,3.528,-9.7287
9.541,-17.8529,-19.0753,-19.5211,-19.4407,-19.5507,0.4233,7.4037,-0.2732,11.734,-1.257,4.698,0.018,2.816,-9.8142
10.5081,-18.2534,-19.9906,-20.6818,-21.0342,-21.3294,0.6603,8.9555,-1.3918,12.3709,-0.0032,2.405,0.939,2.463,-11.8999
10.6731,-18.6418,-20.2935,-21.04,-21.3603,-21.6016,0.7129,9.0254,-0.9774,12.5133,-0.0484,2.817,0.514,3.402,-11.6505
10.3602,-18.0814,-19.7177,-20.4553,-20.7774,-21.0603,0.7199,8.8135,-1.3173,15.0388,1.4838,2.399,0.349,1.995,-11.6775
8.7524,-16.5268,-17.3801,-17.7056,-17.797,-17.6197,0.3744,6.9642,-1.0312,11.3817,-0.5528,3.132,0.073,1.927,-9.7836
10.8371,-19.6021,-21.0206,-21.663,-21.9489,-22.1547,0.6176,8.5145,-0.8294,12.708,-0.6014,5.928,0.465,5.089,-11.6665
9.5875,-18.3972,-19.051,-19.4874,-19.5843,-19.6377,0.4623,7.0501,-0.4143,11.7246,0.7436,7.387,0.2,4.271,-10.0017
9.2709,-17.6989,-18.5602,-18.9439,-19.0942,-19.2775,0.3296,6.9595,-0.4623,11.5982,-1.32,5.818,0.11,3.585,-9.7332
9.9409,-17.2249,-18.5975,-19.3175,-19.6392,-19.8936,0.6719,8.629,-1.0504,12.2562,1.255,1.822,0.435,1.285,-10.9913
9.3022,-18.5331,-19.4478,-19.664,-19.6739,-19.7822,0.239,7.1378,-0.0726,11.6424,-0.7142,4.852,0.235,3.099,-9.3748
10.9016,-20.4991,-21.792,-22.2872,-22.4139,-22.4093,0.4389,7.949,0.5636,13.1296,-0.0553,11.979,0.027,7.316,-10.338
9.0472,-17.4492,-18.4843,-18.8762,-19.0027,-19.2482,0.3659,7.8816,-0.4734,11.5997,0.3124,1.531,0.0,0.911,-9.5206
9.0337,-16.9412,-17.77,-18.286,-18.4526,-18.713,0.5108,7.2499,-0.803,11.5559,-0.7695,3.151,0.084,1.903,-9.8367
9.9139,-18.0333,-19.145,-19.6992,-19.9198,-20.1732,0.5514,7.8138,-0.6456,12.553,0.9276,4.48,0.0,2.669,-10.5595
9.4848,-17.4225,-18.9322,-19.3162,-19.465,-19.2771,0.3409,7.3218,-0.5404,11.6611,-0.0357,4.803,0.148,3.031,-10.0252
9.9329,-18.5875,-19.612,-20.1242,-20.347,-20.5382,0.4654,8.7588,0.0154,11.9486,-0.3735,1.535,0.812,1.574,-9.9175
10.1132,-18.1105,-19.4438,-20.0662,-20.3175,-20.5738,0.619,8.6055,-0.3156,12.0216,0.3047,2.264,0.32,1.493,-10.4288
10.6814,-19.1786,-20.6056,-21.2218,-21.5246,-21.6939,0.5789,8.2168,0.1476,12.3826,-0.54,6.817,0.041,4.222,-10.5338
9.6537,-18.1695,-19.1488,-19.4997,-19.4714,-19.3086,0.3397,7.1227,-0.3167,11.6843,0.6277,7.385,0.037,4.557,-9.9704
9.2188,-17.868,-18.8188,-19.1549,-19.2317,-19.2539,0.3304,7.7324,-0.5227,11.6195,-0.772,2.227,0.019,1.335,-9.7415
10.0414,-18.2016,-19.2803,-19.9956,-20.3347,-20.4804,0.6167,7.8793,-0.27,11.9646,-0.939,4.855,0.023,2.923,-10.3114
10.0595,-17.5079,-19.1426,-19.8646,-20.2117,-20.4936,0.6863,9.0451,-1.5346,12.0216,-0.4262,1.277,0.885,0.587,-11.5941
10.5093,-18.2993,-19.7916,-20.536,-20.8671,-21.1316,0.7088,8.977,-0.9538,12.2777,-0.3154,2.281,0.688,3.43,-11.4631
10.0015,-17.2006,-18.754,-19.4322,-19.7514,-19.9989,0.6327,8.6748,-1.0703,13.4324,0.1406,1.837,0.782,1.495,-11.0718
9.0826,-18.3756,-19.1232,-19.2676,-19.2794,-19.3189,0.1238,6.858,-0.0785,11.5554,-0.8495,5.23,0.064,3.199,-9.1611
9.4583,-17.3033,-18.4723,-18.9527,-19.0595,-19.0798,0.4645,7.377,-0.6362,11.6443,0.4024,4.363,0.009,2.582,-10.0945
10.7116,-18.6503,-20.2804,-21.0066,-21.3731,-21.5054,0.6807,8.908,-1.1089,13.1635,1.3334,3.174,0.644,3.237,-11.8205
10.6988,-18.7257,-20.3131,-21.0725,-21.3894,-21.5987,0.7019,8.7292,-1.2323,12.6447,-0.264,3.921,0.384,3.343,-11.9311
9.7826,-17.0541,-18.5638,-19.2183,-19.5089,-19.6844,0.6401,8.7527,-1.2748,11.7978,-0.3274,1.314,0.284,0.95,-11.0574
10.9851,-19.9577,-21.2717,-21.9288,-22.2411,-22.4895,0.6178,8.2476,-0.4324,13.1507,-0.944,9.413,0.265,6.275,-11.4175
9.5547,-18.3023,-19.3479,-19.7624,-19.7899,-19.8128,0.3806,7.3566,-0.7025,11.7455,0.4196,5.02,0.057,3.068,-10.2572
10.0526,-17.5559,-19.0606,-19.7555,-20.0658,-20.2998,0.6684,9.4207,-1.5175,14.0266,1.3968,0.838,0.603,0.922,-11.5701
10.4112,-17.9483,-19.4392,-20.2065,-20.552,-20.8845,0.7291,8.7087,-1.1405,15.0388,1.2606,2.838,0.264,2.213,-11.5517
9.3747,-18.1427,-19.0253,-19.4209,-19.554,-19.8133,0.3664,7.8751,-0.1862,11.6872,-0.2957,2.268,0.004,1.354,-9.5609
8.6884,-16.5972,-17.4979,-17.8187,-17.9687,-18.0729,0.3375,8.0703,-0.8454,11.3995,-0.3394,0.814,0.069,0.485,-9.5338
8.9587,-17.7523,-18.4977,-18.757,-18.7413,-18.9446,0.2429,6.5838,-0.3536,11.5069,-1.171,6.144,0.0,3.661,-9.3123
9.7997,-18.5491,-19.4145,-19.9093,-20.0711,-20.3689,0.5033,7.3313,-0.0977,11.842,-0.1102,6.853,0.151,4.233,-9.8974
10.0448,-18.3224,-19.8396,-20.3379,-20.4736,-20.5864,0.4791,7.8227,-0.6989,14.8112,1.1413,5.186,0.201,3.284,-10.7437
10.324,-18.3673,-19.7617,-20.4331,-20.7237,-20.9122,0.6358,8.0924,-0.6534,13.6609,0.8083,5.235,0.101,3.263,-10.9774
9.6485,-18.1679,-19.3684,-19.8063,-20.0392,-20.1663,0.4642,8.1512,0.0148,11.8104,-1.341,2.115,0.598,2.185,-9.6337
9.3107,-18.6414,-19.497,-19.8252,-19.9309,-20.184,0.2884,7.271,0.361,11.7331,-0.857,4.177,0.0,2.489,-8.9497
10.2715,-17.7649,-19.4282,-20.1263,-20.3625,-20.6204,0.6901,8.5207,-1.0882,13.0924,0.2128,3.052,0.543,2.501,-11.3597
10.5556,-18.4605,-20.1308,-20.8575,-21.1509,-21.3829,0.6959,9.2365,-1.3462,12.3817,-0.3575,1.845,0.933,2.593,-11.9018
10.3871,-17.8744,-19.528,-20.2686,-20.5937,-20.858,0.7232,8.6704,-1.4464,14.4905,1.5214,2.83,0.455,2.691,-11.8335
9.663,-17.6496,-18.8102,-19.2875,-19.4798,-19.5413,0.4603,8.2026,-0.4353,11.7265,-0.2465,2.158,0.006,1.29,-10.0983
9.2733,-18.5958,-19.252,-19.5546,-19.6441,-19.7067,0.2863,8.1243,-0.6538,11.6579,-1.0942,1.514,0.076,0.922,-9.9271
10.0808,-18.4209,-19.6758,-20.2259,-20.4412,-20.6807,0.5364,8.7104,-0.1027,11.9971,-0.1348,1.92,0.648,1.086,-10.1835
9.6114,-17.0624,-18.2612,-18.8114,-19.0601,-19.1327,0.5354,7.8633,-1.234,11.6734,0.0337,3.007,0.279,1.729,-10.8454
10.4349,-19.1014,-20.252,-20.8141,-21.05,-21.2159,0.54,8.6199,0.1472,12.197,-1.5526,3.254,0.034,1.971,-10.2877
11.1762,-20.1775,-21.9607,-22.709,-23.0447,-23.2877,0.706,8.9209,-0.8313,13.6497,0.1423,5.393,0.848,4.531,-12.0075
9.9257,-17.9207,-18.9799,-19.5759,-19.7141,-19.6841,0.5816,7.5022,-0.8801,13.8037,0.3916,6.505,0.147,3.955,-10.8058
8.6489,-16.4192,-17.3005,-17.7003,-17.8631,-17.9705,0.4065,7.9729,-1.0329,11.4017,-0.0375,0.877,0.367,0.552,-9.6818
9.8505,-17.12,-18.2658,-18.9808,-19.2772,-19.497,0.6655,8.5415,-1.4452,11.7899,0.4518,1.935,0.462,1.859,-11.2957
10.5557,-18.3272,-20.0993,-20.8746,-21.2345,-21.4369,0.7073,9.1055,-1.4101,14.2979,1.3473,2.134,0.584,2.675,-11.9658
9.6282,-17.8268,-19.0044,-19.5707,-19.816,-20.026,0.5591,8.1027,-0.1782,11.8551,-0.7605,2.194,0.522,2.331,-9.8064
10.8978,-18.9236,-20.7312,-21.5181,-21.9019,-22.1912,0.7252,9.2294,-1.1516,13.0367,-0.4909,2.721,1.0,2.057,-12.0494
10.3811,-17.3323,-19.1523,-20.0118,-20.3837,-20.736,0.7819,8.3702,-0.7748,15.0213,0.7412,4.058,0.164,2.546,-11.1559
10.5093,-17.9657,-19.7941,-20.5492,-20.9054,-21.1167,0.7017,8.5589,-1.4509,12.2376,0.8173,3.797,0.253,2.477,-11.9602
9.6634,-18.2928,-19.3901,-19.8647,-20.0741,-20.2343,0.4686,8.1638,-0.1101,13.5261,0.4417,2.242,0.303,1.27,-9.7735
10.7449,-18.7223,-20.2321,-21.0056,-21.405,-21.6335,0.652,8.4262,0.1725,12.5069,-0.7596,5.796,0.299,3.736,-10.5724
10.1236,-17.4201,-18.917,-19.661,-20.0595,-20.3138,0.6379,8.1939,-0.178,13.2577,-0.1473,3.791,0.781,0.645,-10.3016
9.5407,-18.9255,-19.8214,-20.1849,-20.2871,-20.4127,0.3689,7.7975,0.3008,11.8573,-0.5239,3.019,0.487,2.13,-9.2399
9.1392,-17.2972,-18.5505,-18.8959,-19.0246,-19.2484,0.3724,7.2593,-0.4206,11.5695,-0.1457,3.496,0.015,2.101,-9.5598
9.5757,-18.8708,-19.7802,-20.1443,-20.2616,-20.229,0.366,7.6468,0.0511,13.2058,-0.1209,3.677,0.095,2.184,-9.5246
10.0526,-18.0362,-19.2314,-19.8528,-20.1669,-20.3904,0.5266,7.6513,-0.2132,11.9135,-0.3109,6.397,0.077,3.965,-10.2658
8.3061,-16.5126,-16.9996,-17.3392,-17.4441,-17.5578,0.2975,8.3463,-0.7016,11.344,-0.8033,0.264,0.72,0.785,-9.0077
9.687,-18.8711,-19.7197,-20.1341,-20.3378,-20.4273,0.3351,8.0853,0.4604,11.8511,-0.098,2.628,0.237,2.144,-9.2266
9.7579,-16.856,-18.1802,-18.8681,-19.1941,-19.315,0.6443,8.0089,-1.6849,14.3771,1.3745,2.997,0.197,1.973,-11.4428
10.8567,-19.1491,-20.5076,-21.2332,-21.594,-21.8804,0.6465,8.1978,0.2118,12.6066,-0.4811,8.609,0.308,6.438,-10.6449
10.933,-19.3337,-20.9248,-21.6639,-21.9872,-22.2953,0.7074,8.9525,-0.9112,14.3169,0.9716,3.913,0.995,3.312,-11.8442
8.9749,-16.0809,-17.1119,-17.5945,-17.8467,-17.897,0.4706,8.3171,-1.2751,12.1747,-0.1207,0.781,0.628,0.848,-10.25
10.5915,-18.4932,-20.2972,-21.0685,-21.4279,-21.7033,0.7379,8.5962,-1.2886,15.2306,1.4617,3.92,0.42,3.322,-11.8801
9.2562,-16.8777,-17.8819,-18.3288,-18.539,-18.5014,0.4435,7.1676,-0.8198,11.5096,-0.753,4.472,0.05,2.722,-10.076
10.4424,-18.5704,-19.8736,-20.5494,-20.8535,-21.0985,0.6257,9.2734,0.4922,12.239,0.1873,1.508,0.741,0.633,-9.9502
9.3322,-18.6165,-19.2207,-19.4287,-19.2373,-19.5937,0.2253,6.9677,-0.0019,11.5937,-0.0337,6.136,0.155,3.786,-9.3341
9.4127,-18.5797,-19.4199,-19.783,-19.9129,-20.0525,0.3402,7.5331,0.0073,11.7625,-0.5246,3.488,0.013,2.09,-9.4054
8.7167,-16.5367,-17.6212,-17.9948,-18.0872,-18.2335,0.3769,7.1132,-0.8077,11.4453,-0.0156,2.528,0.0,1.507,-9.5244
10.2204,-17.7466,-19.2164,-19.9666,-20.2885,-20.5517,0.6671,8.358,-0.4879,14.8112,0.6404,3.445,0.11,2.284,-10.7083
10.4715,-18.0502,-19.5448,-20.2982,-20.6444,-20.9014,0.7155,9.056,-1.2277,12.9604,0.8129,2.036,1.0,0.944,-11.6992
9.7609,-17.8404,-18.8356,-19.3105,-19.6482,-19.7499,0.4516,7.498,-0.4055,14.1472,0.3089,5.456,0.0,3.251,-10.1664
8.7055,-16.7039,-17.4126,-17.7999,-17.925,-18.1159,0.3971,7.4209,-0.8411,11.4244,0.0143,1.751,0.0,1.043,-9.5466
9.5403,-18.1799,-19.2239,-19.6769,-19.8327,-19.9424,0.4526,8.2381,-0.2608,13.2112,0.6803,1.779,0.12,1.112,-9.8011
10.2043,-17.5376,-19.1225,-19.8748,-20.2069,-20.4633,0.6985,9.1266,-1.6596,12.0436,-0.6447,1.408,0.89,2.035,-11.8639
9.7366,-18.0131,-19.1474,-19.6342,-19.825,-20.0021,0.4427,7.8951,-0.2084,11.7715,-0.1344,3.412,0.027,2.068,-9.9451
10.4306,-17.9974,-19.6971,-20.4228,-20.7268,-20.9971,0.6974,8.7417,-1.443,13.3757,-0.1609,2.869,0.35,2.769,-11.8736
10.1727,-17.6344,-19.2327,-19.9394,-20.2531,-20.4806,0.6843,9.055,-1.5107,14.8112,0.5352,1.472,0.683,1.303,-11.6834
10.0669,-18.14,-19.1453,-19.6304,-19.8017,-19.9572,0.4406,8.4065,-0.4762,11.8076,0.6933,3.044,0.506,3.075,-10.5431
9.9666,-17.9316,-18.7199,-19.364,-19.6728,-19.8161,0.5517,7.7781,-0.3577,13.8295,0.5178,5.079,0.285,3.71,-10.3243
9.8663,-16.337,-17.6685,-18.2861,-18.577,-18.7944,0.6046,7.6864,-0.9745,14.4152,0.8695,4.917,0.006,2.928,-10.8408
9.3604,-18.6898,-19.5224,-19.8406,-19.9136,-20.0828,0.2769,7.5842,-0.0177,11.7286,1.4119,3.091,0.063,1.958,-9.3781
10.4427,-17.5849,-19.3828,-20.1628,-20.5772,-20.8696,0.7096,8.5797,0.1959,12.1343,-0.0837,3.536,0.19,2.319,-10.2468
9.5835,-16.003,-17.7774,-18.4839,-18.7759,-18.9593,0.6692,8.4804,-2.0304,14.1546,1.3921,1.421,0.575,0.869,-11.6139
9.1515,-17.2598,-18.2058,-18.6999,-18.9044,-18.8401,0.4921,7.512,-0.5053,11.6122,1.1201,2.574,0.327,1.699,-9.6568
10.2673,-18.8629,-20.0737,-20.6178,-20.8475,-21.0004,0.5175,8.2955,0.1046,12.1409,0.6004,3.873,0.0,2.307,-10.1627
9.889,-16.2674,-17.9111,-18.8247,-19.049,-18.8727,0.8738,7.8152,-1.422,15.0213,1.149,4.34,0.377,2.534,-11.311
9.7066,-16.8749,-18.0433,-18.7061,-18.9322,-19.0501,0.6189,7.6146,-1.3204,11.7238,-0.3267,4.504,0.077,2.801,-11.027
8.9468,-16.0275,-17.2213,-17.5462,-17.5753,-17.2249,0.3988,7.0489,-1.3201,11.3638,-0.1212,3.588,0.018,2.157,-10.2669
10.498,-18.9793,-20.2933,-20.9329,-21.2502,-21.4342,0.5828,8.4665,-0.0256,12.2905,-0.0537,4.175,0.243,2.823,-10.5236
10.1944,-17.4865,-19.0001,-19.7505,-20.1546,-20.4243,0.6178,7.7475,-0.7648,14.4152,0.859,6.732,0.215,4.567,-10.9592
9.6989,-17.942,-19.0229,-19.5357,-19.7692,-19.9477,0.4867,8.8056,-0.0263,11.778,1.0614,1.1,0.332,0.708,-9.7252
9.8674,-16.3743,-18.4519,-19.1533,-19.4653,-19.7012,0.6762,8.7035,-1.5793,14.7081,0.6581,1.493,0.606,1.208,-11.4467
9.684,-16.8891,-18.2758,-18.9383,-19.1906,-19.3744,0.6353,8.7313,-1.5147,13.9168,0.6845,1.151,0.305,1.077,-11.1987
9.249,-15.048,-17.1475,-17.7769,-18.0347,-18.2027,0.5848,7.6917,-2.1281,15.2306,1.4198,2.374,0.143,1.465,-11.3771
10.2668,-18.5844,-19.7431,-20.2691,-20.4938,-20.6542,0.4452,7.9536,-0.117,11.9749,-0.9209,5.823,0.179,3.603,-10.3838
10.4569,-18.8868,-20.1608,-20.7876,-21.0766,-21.2583,0.608,8.5619,-0.1186,12.255,0.2488,3.571,0.074,2.296,-10.5755
9.9869,-17.298,-18.9235,-19.6344,-19.9595,-20.195,0.6596,8.7529,-1.5312,11.9402,0.0541,1.682,0.395,1.281,-11.5181
9.5468,-19.0966,-19.8602,-20.1612,-20.2517,-20.2911,0.3154,7.2143,0.1765,11.7897,0.1918,5.895,0.018,3.538,-9.3703
9.8837,-18.7867,-19.8492,-20.3757,-20.6102,-20.819,0.5037,8.3899,0.32,12.1704,0.3438,2.211,0.491,1.598,-9.5637
10.6586,-18.5268,-20.1525,-20.8922,-21.2317,-21.5176,0.715,8.8923,-0.9962,12.434,-0.5971,3.159,0.411,3.103,-11.6548
9.8227,-17.6691,-18.7992,-19.3707,-19.6731,-19.7804,0.5682,8.5157,-0.3227,11.7986,-0.1018,1.64,0.951,0.212,-10.1454
10.1128,-17.8864,-19.2523,-19.9309,-20.2513,-20.5595,0.6374,8.3551,-0.6847,14.1643,0.7272,3.021,0.0,1.8,-10.7975
