X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15
8.3781,-15.6167,-16.9289,-17.1535,-17.1053,-16.5075,0.2986,6.9457,-1.7093,11.1934,-0.3028,2.06,0.104,1.186,-10.0874
9.4133,-17.652,-18.6043,-19.0048,-19.2094,-19.3855,0.3705,7.495,-0.6088,11.6176,0.2288,3.67,0.036,2.246,-10.0221
9.9497,-18.3319,-19.4689,-20.0239,-20.3342,-20.5712,0.5175,7.964,-0.0244,11.9126,-0.4349,3.928,0.0,2.34,-9.9741
9.0531,-16.9358,-18.2873,-18.6549,-18.751,-18.7292,0.3597,6.8867,-0.7068,11.5816,0.4471,4.811,0.114,2.926,-9.7599
10.4087,-18.9671,-20.1919,-20.7987,-21.0811,-21.2783,0.5647,8.8869,0.5375,14.0404,0.644,2.304,0.698,1.098,-9.8712
9.3266,-17.246,-18.5555,-18.8768,-19.1235,-19.4024,0.3278,7.2382,-0.4973,11.5822,-0.3455,4.429,0.374,2.433,-9.8239
9.6208,-18.0928,-19.1925,-19.5699,-19.5055,-19.1736,0.3751,7.1657,-0.3249,11.7602,0.362,6.754,0.227,4.052,-9.9457
9.4079,-17.9486,-19.1428,-19.3855,-19.286,-18.8691,0.2227,6.7323,-0.1243,11.6051,-0.3393,8.752,0.317,5.885,-9.5322
9.1599,-16.9757,-18.141,-18.4278,-18.3647,-18.7715,0.2666,6.9612,-0.7183,11.4813,-0.0609,5.124,0.083,3.222,-9.8782
9.3049,-17.6425,-18.7397,-19.1403,-19.2305,-19.4986,0.389,7.1144,-0.3557,11.6351,-0.3426,5.025,0.072,3.074,-9.6606
9.1554,-17.9269,-18.7831,-19.0275,-19.0764,-19.2297,0.2546,7.2002,-0.3067,11.5569,-0.5692,3.829,0.027,2.312,-9.4621
10.4895,-18.9634,-20.29,-20.9719,-21.3183,-21.5491,0.6,7.8191,0.044,13.9711,1.2865,8.783,0.091,5.476,-10.4455
10.158,-18.7805,-19.8605,-20.3962,-20.6438,-20.7427,0.4759,7.5197,-0.0658,12.0224,-1.2523,8.449,0.131,5.341,-10.2238
9.697,-17.264,-18.4935,-19.1366,-19.5388,-19.7144,0.5529,7.7692,-0.5973,11.8187,-0.042,3.752,0.061,2.354,-10.2943
9.6911,-18.2097,-19.6206,-19.9959,-20.0472,-19.3216,0.3767,8.032,-0.2149,11.819,-0.669,2.671,0.263,1.75,-9.906
8.5164,-16.8697,-17.5226,-17.6996,-17.7455,-17.5078,0.194,6.608,-0.8169,11.315,-0.9647,3.606,0.033,2.203,-9.3333
10.8118,-18.7465,-20.4208,-21.1341,-21.4554,-21.3085,0.6068,8.4253,-0.9017,13.8705,0.8325,6.429,0.192,4.792,-11.7135
10.0133,-18.7371,-19.9428,-20.4104,-20.5028,-20.4186,0.4369,7.6491,-0.1421,11.9611,0.0937,6.151,0.122,3.892,-10.1554
10.0636,-19.6401,-20.6054,-20.9921,-21.1298,-21.2089,0.3817,7.7637,0.3301,13.3433,0.1681,5.725,0.017,3.43,-9.7335
9.5271,-18.6674,-19.5355,-19.9006,-19.9973,-20.246,0.3202,7.5112,0.0154,11.7643,0.4005,4.031,0.044,2.37,-9.5117
10.6675,-19.7892,-20.897,-21.418,-21.6757,-21.7802,0.477,8.4064,0.9773,14.7103,0.9143,5.439,0.127,3.305,-9.6902
9.9744,-17.8521,-19.1774,-19.8024,-20.1137,-20.4292,0.5482,7.4083,-0.7148,13.641,0.6799,7.768,0.313,5.19,-10.6892
9.9491,-19.5246,-20.4856,-20.8234,-20.907,-20.9367,0.3303,7.8816,0.3385,13.641,0.5557,4.343,0.117,2.654,-9.6106
9.7173,-19.2433,-20.1415,-20.4934,-20.5858,-20.517,0.355,7.5196,0.1314,14.505,1.1311,4.981,0.077,3.18,-9.5859
10.426,-18.0124,-19.8486,-20.523,-20.7409,-20.4901,0.5959,7.8282,-0.8762,12.1507,-0.6202,7.987,0.153,4.924,-11.3022
10.2133,-18.7008,-20.1584,-20.5299,-20.7206,-20.6266,0.4113,7.9783,-0.2479,14.4152,0.7379,5.29,0.169,3.449,-10.4612
10.6113,-18.6272,-20.3221,-20.9406,-21.1989,-21.1016,0.5337,8.1076,-0.1881,12.2772,-0.1345,7.218,0.255,5.719,-10.7994
10.4601,-19.399,-20.5955,-21.0583,-21.2847,-21.3451,0.446,8.3167,0.2648,12.2111,0.1304,4.758,0.294,2.982,-10.1953
9.6191,-17.7853,-19.0426,-19.4001,-19.5358,-19.4873,0.3584,7.5971,-0.709,11.6809,-0.0945,4.099,0.141,2.55,-10.3281
9.8838,-18.9874,-20.0171,-20.3965,-20.5562,-20.5701,0.3894,7.916,-0.0729,11.8728,0.5913,3.871,0.116,2.384,-9.9567
9.6316,-17.9801,-19.3027,-19.6739,-19.6672,-19.34,0.3531,7.2501,-1.214,11.7328,0.4132,6.277,0.183,3.95,-10.8456
9.7094,-18.8533,-19.9343,-20.2774,-20.3732,-20.096,0.3264,7.3257,-0.1527,11.8776,-0.0138,6.303,0.074,3.876,-9.8621
10.2205,-18.6956,-19.7909,-20.3058,-20.5416,-20.6428,0.5044,8.6712,-0.1098,11.9742,-0.3745,2.456,0.507,1.84,-10.3303
9.9805,-18.6639,-19.7994,-20.23,-20.3696,-20.3076,0.4136,7.4351,-0.6138,11.8657,0.2072,7.465,0.054,4.572,-10.5943
10.335,-19.1624,-20.4413,-20.9445,-21.1289,-21.2779,0.4565,7.8643,0.4932,12.2272,0.6421,7.05,0.136,4.426,-9.8418
8.6581,-17.4046,-18.1865,-18.4848,-18.657,-18.4543,0.219,7.4476,-0.4884,14.2979,0.7109,1.608,0.0,0.958,-9.1465
9.7709,-18.4729,-19.1917,-19.5216,-19.633,-18.8286,0.3389,7.2635,-0.4481,11.6925,0.8028,7.169,0.182,4.516,-10.219
10.7683,-19.6802,-20.9653,-21.5666,-21.8328,-22.036,0.5604,7.8999,-0.1486,12.5457,-0.8965,10.957,0.089,6.768,-10.9169
10.0357,-18.12,-19.4388,-19.9595,-20.1711,-20.2136,0.5281,7.8915,-0.6544,11.8884,-0.0212,4.754,0.075,2.933,-10.6901
9.8699,-18.0191,-19.1183,-19.5901,-19.8537,-19.9776,0.4672,7.928,-0.4303,13.6873,0.8287,3.827,0.237,2.509,-10.3002
10.2814,-18.5854,-19.8592,-20.4198,-20.7003,-20.8375,0.536,8.2167,-0.3813,12.1304,0.5528,4.396,0.211,3.094,-10.6627
10.1532,-18.0243,-19.4511,-20.0347,-20.3443,-20.4597,0.5562,8.3,-0.3502,11.9642,0.041,3.466,0.371,2.286,-10.5034
9.4883,-17.9178,-18.889,-19.3584,-19.5134,-19.8129,0.4547,7.0104,-0.3797,11.6752,-0.5019,6.955,0.111,4.233,-9.868
8.8796,-17.0287,-18.0883,-18.3274,-18.2855,-18.1732,0.2467,7.021,-0.741,12.4237,-0.0433,3.393,0.165,2.042,-9.6206
10.0663,-19.066,-20.0346,-20.4233,-20.551,-20.6881,0.3526,7.6742,-0.0401,11.9214,-0.4055,6.308,0.23,3.865,-10.1064
9.3362,-18.7042,-19.3749,-19.6235,-19.6451,-19.6083,0.231,7.1435,-0.1024,12.5869,-0.3923,4.992,0.161,3.257,-9.4387
8.6802,-16.7438,-17.6462,-17.7966,-17.9908,-18.062,0.2052,7.2267,-0.7425,11.3263,-0.9897,2.14,0.0,1.275,-9.4227
9.4575,-17.5043,-18.5387,-18.9349,-19.0985,-18.9517,0.3766,7.4412,-0.5959,11.5957,-0.8022,4.065,0.1,2.434,-10.0534
10.8154,-19.9919,-21.2601,-21.7639,-21.9584,-22.0522,0.4844,8.3717,0.5291,12.5069,-0.2205,6.704,0.368,4.157,-10.2863
8.8663,-16.7964,-17.594,-18.0022,-18.1886,-18.2108,0.4153,8.0202,-0.7099,11.4713,0.6188,1.058,0.603,0.617,-9.5762
8.8546,-16.9913,-17.8942,-18.2134,-18.3916,-18.5273,0.3145,7.0398,-0.6942,11.4449,-0.3111,3.264,0.016,1.966,-9.5488
8.5589,-15.9909,-17.3105,-17.5109,-17.5958,-17.7547,0.2505,6.9184,-0.9325,11.3038,-0.5726,2.642,0.237,1.576,-9.4915
9.3601,-18.4953,-19.3618,-19.5173,-19.5296,-19.4497,0.1389,7.3275,-0.1355,11.5882,0.6245,4.166,0.225,2.596,-9.4956
10.1244,-18.6603,-19.7893,-20.1677,-20.3159,-20.4034,0.3641,7.8874,-0.0401,11.8058,0.8553,5.31,0.241,3.704,-10.1645
8.7823,-17.0993,-17.7509,-18.1008,-18.1426,-18.2629,0.3485,6.7705,-0.715,11.438,-0.1533,4.033,0.002,2.398,-9.4973
8.3858,-15.9315,-17.0409,-17.3489,-17.478,-17.0479,0.3494,7.3087,-1.4792,11.3529,0.3644,1.379,0.0,0.822,-9.865
9.5541,-18.1428,-19.3632,-19.6822,-19.6165,-19.5134,0.3274,7.4263,-0.2535,11.6804,-0.5729,4.669,0.098,2.924,-9.8076
9.3652,-17.2264,-18.9613,-19.1849,-19.0321,-18.6405,0.1876,6.76,-1.471,11.591,-0.7001,8.026,0.068,4.974,-10.8362
9.9369,-19.4065,-20.3457,-20.7502,-20.9142,-21.0131,0.3821,7.9142,0.256,12.0205,0.3826,4.121,0.0,2.455,-9.6809
9.7326,-18.4726,-19.6881,-20.0169,-20.0799,-20.1103,0.3404,7.4732,-0.8233,11.7642,-0.1076,5.392,0.041,3.282,-10.5559
8.9418,-18.065,-18.7567,-18.9496,-18.9261,-18.9447,0.1701,6.8534,-0.2719,11.8111,-0.8572,4.569,0.067,2.846,-9.2137
10.3473,-19.2509,-20.3089,-20.7768,-20.9818,-21.0846,0.4292,8.2148,0.1816,12.0403,-0.0006,4.734,0.201,3.077,-10.1657
9.4899,-18.1281,-19.1259,-19.4888,-19.6894,-19.8148,0.3584,7.5643,-0.0932,11.6907,-0.5187,3.68,0.158,2.318,-9.5831
10.4651,-19.1683,-20.4987,-20.9879,-21.1775,-21.0622,0.4764,8.1022,-0.19,12.2013,-0.612,6.113,0.085,3.795,-10.6551
8.9161,-17.5337,-18.2561,-18.5383,-18.7288,-18.5723,0.2819,6.6234,-0.5572,11.5485,-0.6549,5.59,0.0,3.331,-9.4733
9.1728,-16.9579,-17.8761,-18.3702,-18.5411,-18.7679,0.5365,8.5357,-0.7707,11.5601,-0.3647,0.838,0.043,0.504,-9.9435
8.9782,-17.2438,-18.1466,-18.4158,-18.4963,-18.532,0.3012,7.4852,-0.7109,11.4803,-0.2448,2.31,0.197,1.556,-9.6891
9.8633,-18.3895,-19.5993,-19.9637,-20.0957,-20.1097,0.3783,7.8282,-0.7461,11.7983,-0.4283,4.19,0.025,2.528,-10.6094
8.638,-15.6085,-16.6596,-17.0336,-17.2901,-17.0868,0.3916,6.8824,-1.403,11.8898,-0.7856,3.012,0.0,1.795,-10.041
8.7814,-17.2433,-18.1486,-18.4811,-18.5384,-18.5348,0.3353,7.0916,-0.6416,11.4715,-0.151,2.792,0.0,1.664,-9.423
9.7385,-18.0938,-19.0175,-19.4263,-19.5776,-19.6681,0.3818,7.6521,-0.4995,11.7748,-0.4372,4.469,0.113,2.805,-10.238
9.5611,-17.9895,-18.966,-19.4186,-19.5706,-19.6792,0.4413,8.1659,-0.5203,12.9241,0.7938,1.991,0.0,1.186,-10.0814
8.7988,-16.8707,-17.8504,-18.1738,-18.2881,-18.3771,0.3419,6.8297,-0.773,11.4156,0.9887,3.838,0.038,2.306,-9.5718
8.9563,-17.3807,-18.524,-18.7365,-18.7166,-18.6676,0.2045,7.1801,-0.5956,12.9241,0.8234,3.099,0.124,1.907,-9.5519
9.6463,-18.0871,-19.6354,-20.0693,-20.0679,-18.9851,0.4134,7.0998,-0.6063,13.5029,0.8408,7.44,0.032,4.553,-10.2526
10.7084,-18.9165,-20.4724,-21.0619,-21.3303,-21.4577,0.5671,8.8228,0.1346,13.5029,1.4908,3.561,0.24,2.777,-10.5738
10.0852,-19.5956,-20.5231,-20.9332,-21.0778,-21.1862,0.4094,8.2608,0.2873,13.5029,1.1086,3.272,0.216,1.983,-9.7979
9.8478,-18.6492,-19.505,-19.9092,-20.0499,-20.1223,0.3978,7.7268,-0.1917,11.7586,-0.3606,4.599,0.131,2.934,-10.0395
10.4915,-19.1702,-20.4002,-20.938,-21.2186,-21.4108,0.4707,8.1721,0.2852,12.1811,-0.199,5.9,0.158,3.779,-10.2063
9.9019,-19.4079,-20.3345,-20.7064,-20.8204,-20.9763,0.3483,8.2425,0.4231,11.9311,0.013,2.775,0.095,1.827,-9.4788
9.9347,-18.9259,-19.9142,-20.359,-20.5343,-20.6405,0.4347,7.5437,-0.0294,11.9636,0.4257,6.32,0.074,3.885,-9.9641
9.529,-17.6502,-18.7672,-19.0828,-19.1964,-18.2108,0.3117,6.7442,-0.6864,11.587,-0.1638,9.943,0.07,6.152,-10.2155
8.3645,-16.5183,-17.3943,-17.6572,-17.7302,-17.8215,0.269,7.3202,-0.9163,11.3458,0.1758,1.325,0.0,0.79,-9.2808
10.4262,-18.8303,-20.2743,-20.7584,-20.9677,-20.7659,0.4125,7.6411,-0.639,12.0697,-0.791,10.014,0.104,6.249,-11.0652
8.9498,-17.3043,-18.2297,-18.5849,-18.6912,-18.7969,0.3716,7.5785,-0.5653,11.529,-0.4452,1.915,0.316,1.053,-9.5151
9.7651,-18.8019,-19.7262,-20.1301,-20.2862,-20.3511,0.4129,8.0556,-0.1207,11.8427,-0.2052,2.886,0.036,1.74,-9.8858
9.6874,-18.8184,-19.7645,-20.1747,-20.3679,-20.415,0.4349,8.2425,0.0071,12.7809,0.1306,2.108,0.096,1.281,-9.6803
9.7977,-18.3165,-19.3356,-19.663,-19.5591,-19.6991,0.2974,7.5175,-0.3075,11.6981,0.3762,5.633,0.339,3.821,-10.1052
8.9633,-17.3057,-18.0788,-18.3894,-18.5194,-18.3112,0.2951,6.82,-0.741,11.4867,-1.2756,4.779,0.102,3.052,-9.7043
9.0896,-17.7272,-18.3915,-18.7753,-18.8155,-18.6153,0.3964,7.2257,-0.6774,11.5395,-0.2441,3.443,0.031,2.098,-9.767
9.4077,-17.6434,-18.945,-19.3959,-19.4778,-19.1969,0.4511,6.9185,-0.2949,11.7078,-0.5605,6.938,0.228,4.691,-9.7026
9.9133,-17.9688,-19.329,-19.8461,-20.0174,-20.204,0.4781,7.6534,-0.2486,11.8845,0.3593,5.506,0.163,3.673,-10.1619
10.2304,-20.1663,-21.1584,-21.5059,-21.5679,-21.6476,0.3276,7.7394,0.6239,12.2204,-0.4786,7.097,0.049,4.315,-9.6065
9.8403,-18.3807,-19.8303,-20.0996,-20.2909,-19.9117,0.3424,7.4743,0.0259,11.7106,0.2658,6.064,0.037,3.675,-9.8144
9.1736,-17.7723,-18.7334,-18.9343,-19.0549,-18.9604,0.2133,7.1221,-0.4417,11.475,-0.0139,4.236,0.051,2.612,-9.6153
10.9119,-18.7455,-20.6224,-21.4532,-21.861,-22.1694,0.7441,9.0231,-1.1966,14.0329,0.8892,3.604,0.629,4.7,-12.1085
10.0643,-17.9526,-19.2912,-19.8737,-20.1087,-20.2814,0.5042,7.528,-0.1855,11.9544,-1.3041,8.126,0.356,6.642,-10.2498
10.0982,-19.4379,-20.3643,-20.8499,-21.0659,-21.2307,0.4761,8.2,0.3658,12.1521,0.5293,3.568,0.26,2.189,-9.7324
9.1276,-17.4318,-18.4082,-18.7347,-18.8224,-18.7454,0.3342,7.5373,-0.5489,11.5437,-0.3412,2.493,0.01,1.498,-9.6765
10.6697,-18.5654,-20.1664,-20.9372,-21.299,-21.5756,0.6878,8.8413,-0.8429,12.4832,0.271,3.33,0.478,2.934,-11.5126
8.526,-16.4001,-17.1345,-17.5156,-17.558,-17.4423,0.4019,6.8029,-1.1363,11.3775,0.2139,2.901,0.0,1.728,-9.6623
9.3884,-17.5177,-18.5456,-18.9636,-19.1725,-19.1609,0.4018,7.7963,-0.5707,11.6078,-0.7226,2.518,0.012,1.507,-9.9591
9.3652,-18.0325,-19.0575,-19.2374,-18.9395,-18.8729,0.1938,7.4194,-0.2708,11.5445,-0.3168,3.745,0.0,2.232,-9.636
8.5865,-16.4288,-17.4268,-17.5339,-17.6089,-17.9056,0.1432,7.3604,-1.2406,11.2734,-1.7074,1.631,0.155,0.999,-9.8271
9.4799,-18.151,-19.0257,-19.4805,-19.6597,-19.8742,0.4307,7.4776,-0.341,11.716,0.0666,4.071,0.006,2.433,-9.8209
10.5137,-19.9771,-21.1426,-21.6353,-21.8454,-21.9231,0.4571,7.9432,0.7867,12.4975,0.1466,7.812,0.176,4.808,-9.727
10.2616,-19.3994,-20.6423,-21.0497,-21.17,-21.1204,0.3931,7.9625,0.2431,12.1688,-0.1339,5.699,0.138,3.658,-10.0185
9.533,-18.2437,-19.289,-19.7132,-19.9036,-19.9926,0.4402,7.7799,-0.2373,11.7532,-0.0291,3.001,0.0,1.789,-9.7703
9.3184,-17.7525,-18.9037,-19.1464,-19.1387,-19.2248,0.2264,6.9294,-1.8174,11.6018,-0.2918,6.238,0.125,3.752,-11.1358
9.9059,-17.9596,-18.936,-19.513,-19.7779,-19.9876,0.5312,7.9088,-0.4687,11.8069,-0.7116,4.013,0.052,2.455,-10.3746
9.5049,-18.8323,-19.6997,-20.0085,-20.0853,-20.2348,0.3187,7.4629,0.1248,14.5002,0.9013,4.146,0.001,2.47,-9.3801
9.2373,-17.9093,-18.7967,-19.0468,-19.0571,-18.7977,0.2212,7.0023,-0.3753,11.5682,-0.3086,5.313,0.08,3.368,-9.6126
9.9406,-19.3569,-20.3366,-20.7558,-20.9515,-21.1395,0.4069,8.4916,0.3225,12.0079,-0.094,2.203,0.067,1.351,-9.6181
9.3082,-17.1984,-18.2466,-18.6632,-18.9931,-19.1614,0.3495,6.625,-0.8721,11.5733,-0.8133,8.897,0.014,5.358,-10.1803
10.2068,-18.8923,-19.9973,-20.4319,-20.5548,-20.7276,0.3945,7.9722,-0.0295,11.9208,-1.1953,5.231,0.483,3.207,-10.2363
9.7102,-18.4064,-19.5005,-19.9613,-20.1972,-20.4256,0.4483,7.56,-0.0602,11.8266,-0.6117,4.749,0.0,2.829,-9.7704
9.9269,-19.1644,-20.2916,-20.5673,-20.5749,-20.4135,0.2715,7.3108,0.217,11.8557,-0.0935,8.198,0.095,5.264,-9.7099
9.5267,-17.8585,-18.9052,-19.365,-19.5651,-19.7804,0.4372,8.1206,-0.2941,11.7201,-0.6001,2.055,0.441,0.981,-9.8208
10.786,-19.2999,-20.6589,-21.2339,-21.4844,-21.6932,0.4955,8.2822,0.5282,12.3751,-0.6078,7.106,0.221,4.969,-10.2578
8.8872,-17.2191,-18.1512,-18.4967,-18.6469,-18.7665,0.3695,7.7964,-0.6706,11.5127,-0.1759,1.409,0.365,0.812,-9.5578
10.1641,-18.8462,-20.2597,-20.7458,-20.814,-20.6969,0.4761,7.7894,-0.1897,12.0797,0.4195,6.174,0.086,3.856,-10.3538
8.8743,-16.307,-17.6728,-17.817,-17.9516,-17.3969,0.2137,6.6616,-1.3626,11.3192,-0.9154,5.133,0.156,3.253,-10.2369
7.7411,-16.6233,-17.3852,-17.239,-17.0135,-17.0264,-0.1402,7.324,-0.8113,11.3001,0.0758,0.641,0.996,0.159,-8.5524
8.7436,-16.9184,-17.778,-18.1591,-18.2659,-18.3751,0.3792,7.1976,-1.7036,11.4691,-0.1861,2.366,0.0,1.41,-10.4472
9.7893,-18.9459,-20.0696,-20.4445,-20.5823,-20.5852,0.3877,7.619,0.0412,11.9077,-0.1774,4.856,0.0,2.893,-9.7481
9.6974,-18.3556,-19.4173,-19.8141,-19.9668,-19.9913,0.3868,7.729,-0.244,11.7757,-0.4341,3.897,0.052,2.419,-9.9414
9.7871,-18.4935,-19.4734,-19.8723,-19.9879,-20.1615,0.3667,7.7595,-0.1609,11.7649,-0.4493,4.185,0.069,2.652,-9.948
9.3425,-17.7805,-18.7331,-19.0841,-19.2664,-19.2307,0.3641,7.0904,-0.4323,11.7971,-0.2421,5.352,0.051,3.2,-9.7748
9.3859,-17.8888,-18.906,-19.3042,-19.413,-19.4848,0.39,7.1623,-0.4066,13.0589,-0.145,5.204,0.013,3.123,-9.7925
9.2309,-17.9632,-18.9397,-19.2121,-19.3448,-19.3409,0.295,7.3048,-0.2729,11.5846,0.2808,3.685,0.173,2.292,-9.5038
10.5564,-18.7464,-20.7304,-21.261,-21.4023,-21.528,0.5097,7.9573,-0.2316,12.279,-0.1533,8.067,0.021,4.854,-10.788
9.283,-17.5698,-18.6349,-18.9987,-19.0512,-18.7427,0.35,7.0982,-0.5864,11.5844,-0.5193,4.968,0.079,3.035,-9.8694
9.0456,-16.7061,-17.775,-18.1695,-18.4004,-18.2656,0.4084,7.5341,-0.9667,11.4747,-0.7126,2.276,0.005,1.356,-10.0123
8.998,-17.1593,-18.3447,-18.5414,-18.5762,-18.3068,0.2266,7.1055,-0.6818,11.4884,-0.1102,3.527,0.05,2.15,-9.6798
9.678,-18.5556,-19.5087,-19.8818,-20.0179,-20.3915,0.3328,7.0937,-0.0543,11.7626,-0.129,7.791,0.189,4.489,-9.7323
10.4352,-19.2013,-20.4979,-21.1364,-21.5063,-21.7161,0.5482,7.7795,0.323,12.4085,-0.6915,8.607,0.07,5.334,-10.1122
8.3909,-15.5688,-16.9987,-17.1266,-17.1519,-16.2466,0.1358,6.2352,-2.9156,11.2282,-0.2094,4.795,0.035,2.93,-11.3065
9.1796,-17.538,-18.5193,-18.8033,-18.9379,-18.8515,0.3064,7.2753,-2.3963,12.6613,0.6654,3.582,0.026,2.144,-11.5759
9.7859,-18.8236,-19.8355,-20.2008,-20.3341,-20.3237,0.3561,7.4843,0.0282,13.2178,0.749,5.695,0.147,3.513,-9.7577
8.9488,-16.8238,-17.9116,-18.2583,-18.396,-18.4913,0.3694,7.1834,-0.7448,11.4564,-0.4664,3.053,0.0,1.819,-9.6936
8.9933,-17.179,-18.4781,-18.6905,-18.6338,-18.5744,0.1733,6.8462,-0.6574,11.4494,-0.2751,4.757,0.147,2.897,-9.6507
9.8455,-18.1077,-19.1733,-19.6324,-19.8489,-20.0138,0.4617,8.4634,-0.2065,11.7707,-0.26,1.961,0.22,1.178,-10.052
9.5824,-18.5719,-19.507,-19.8879,-20.0452,-20.1507,0.361,8.0666,-0.0967,11.7912,0.0796,2.298,0.0,1.369,-9.6791
10.118,-18.7597,-19.9767,-20.4814,-20.6907,-20.8254,0.4922,7.7694,0.0911,11.9576,0.1571,6.146,0.108,3.932,-10.0269
9.6586,-17.7891,-18.8,-19.2755,-19.4062,-18.9822,0.4633,7.3944,-0.7509,11.6951,0.5984,5.454,0.129,3.381,-10.4095
10.2564,-19.5004,-20.6856,-21.114,-21.1552,-21.258,0.3951,7.5653,0.3194,12.2025,-0.3854,8.932,0.123,5.593,-9.937
9.8959,-18.4625,-19.7538,-20.0831,-20.1509,-20.1468,0.2804,7.4246,0.0868,11.8363,0.1469,6.885,0.315,4.451,-9.8091
9.3214,-17.5327,-18.582,-18.9273,-19.0489,-19.144,0.3239,7.1977,-0.5734,11.6026,-0.206,4.636,0.07,2.877,-9.8948
9.7668,-17.6448,-18.7056,-19.3172,-19.6461,-19.8556,0.5352,7.5068,-0.272,11.7985,0.3787,5.462,0.207,3.41,-10.0388
10.8441,-20.1155,-21.4356,-21.8909,-21.9118,-21.9465,0.3689,8.3125,0.6625,14.0392,0.8806,7.425,0.151,4.998,-10.1816
10.5529,-19.1471,-20.4745,-21.0201,-21.2659,-21.4476,0.5136,8.2982,0.0396,12.2684,-0.267,5.425,0.0,3.233,-10.5133
9.355,-17.8486,-18.8912,-19.2388,-19.3737,-19.4603,0.3411,7.5346,-1.9761,11.6249,-0.744,3.269,0.0,1.948,-11.3311
9.9153,-17.0982,-18.6855,-19.3048,-19.5897,-19.7889,0.5791,8.507,-0.7716,12.2684,-0.3545,2.034,0.342,1.304,-10.6869
7.6841,-15.0592,-15.9015,-16.0246,-16.0251,-15.7454,0.1403,6.472,-1.4284,11.5114,-0.152,1.611,0.0,0.96,-9.1125
10.181,-18.5177,-19.5153,-20.0035,-20.2448,-20.3978,0.4972,8.9868,0.1237,11.8988,-0.2711,1.527,0.985,1.342,-10.0573
8.6672,-17.515,-18.17,-18.4079,-18.5212,-18.4647,0.2318,6.8986,-1.6692,11.4386,-1.0403,3.062,0.0,1.825,-10.3364
9.1632,-17.647,-18.6252,-18.9902,-19.0922,-19.1726,0.3418,8.0283,-0.4859,11.5921,-1.1225,1.474,0.313,0.881,-9.6491
11.0349,-20.0247,-21.5064,-22.2134,-22.4521,-22.5234,0.6306,8.3386,0.7583,12.9862,0.2318,8.994,0.347,6.787,-10.2766
9.7708,-18.8379,-19.7907,-20.1361,-20.1693,-20.2953,0.3124,7.3347,-0.0193,11.8028,0.2174,6.586,0.332,3.741,-9.7901
9.8571,-17.2135,-18.9665,-19.5431,-19.6729,-19.4024,0.5633,6.6961,-0.8282,11.7873,0.5139,15.521,0.084,9.835,-10.6853
10.1298,-17.6001,-19.1791,-19.9031,-20.2381,-20.5438,0.6273,7.7518,-0.1679,15.0599,0.0129,6.302,0.115,4.093,-10.2977
9.84,-17.7498,-19.6851,-20.1032,-20.2471,-19.9474,0.4022,6.9134,-1.2723,11.8494,-0.5992,11.809,0.206,8.533,-11.1123
9.2624,-17.7048,-18.8519,-19.0791,-19.0987,-19.2642,0.2042,6.6855,-0.3323,11.5454,-0.1971,7.748,0.193,5.448,-9.5947
9.1405,-17.2947,-18.3408,-18.6613,-18.8593,-18.9632,0.3161,7.1272,-0.6059,11.519,-0.6007,4.091,0.106,2.556,-9.7464
9.5319,-18.3384,-19.3017,-19.6269,-19.8063,-19.7565,0.3322,7.5344,-0.1771,11.6925,-0.9883,3.989,0.062,2.426,-9.709
8.8205,-17.1099,-18.1759,-18.5042,-18.6541,-18.6424,0.3719,7.555,-0.4243,11.5137,-0.4952,1.703,0.354,1.037,-9.2448
9.5891,-18.5992,-19.5177,-19.8376,-19.9536,-20.0246,0.3064,7.6382,-0.1253,11.7185,0.1403,3.789,0.01,2.275,-9.7144
9.264,-17.3513,-18.358,-18.7137,-18.6625,-18.9799,0.3331,7.0396,-0.5698,11.557,-1.6684,5.226,0.17,3.385,-9.8338
10.2608,-18.8481,-19.9684,-20.451,-20.6222,-20.831,0.4514,8.4027,-0.0256,11.9838,0.6277,3.429,0.231,2.109,-10.2864
10.1485,-18.7261,-19.9128,-20.3761,-20.5821,-20.6915,0.4195,7.9077,-0.2849,11.93,-0.9821,5.297,0.085,3.388,-10.4334
10.9288,-18.9674,-20.6766,-21.3144,-21.8046,-22.0935,0.4373,8.3726,1.2183,14.1685,1.1176,7.705,0.366,4.954,-9.7105
9.334,-17.7714,-18.759,-19.1312,-19.2074,-18.8259,0.3569,7.164,-0.2784,12.7802,-0.7267,4.836,0.206,3.12,-9.6124
8.9349,-17.7412,-18.6546,-18.9068,-19.0082,-19.0887,0.2764,7.5475,-0.4324,13.0167,-0.5682,1.967,0.039,1.179,-9.3673
9.5564,-19.1123,-19.9181,-20.2419,-20.214,-20.3026,0.3243,7.4869,0.1328,11.843,0.3021,4.324,0.221,2.585,-9.4236
10.4184,-18.2187,-19.5827,-20.3351,-20.6745,-20.9262,0.6497,8.9103,-0.7989,13.774,0.7671,2.323,0.388,1.721,-11.2173
11.1529,-19.5971,-21.1954,-21.9477,-22.3124,-22.5871,0.6544,8.631,0.0043,13.3033,-0.6948,7.47,0.555,6.821,-11.1486
8.8947,-17.4115,-18.2132,-18.5043,-18.6384,-18.6552,0.3,7.1079,-0.5242,11.4999,-0.6528,3.141,0.062,1.904,-9.4189
10.3057,-18.5231,-19.7155,-20.2934,-20.5414,-20.6186,0.5107,8.1963,0.4027,12.0266,-0.5473,4.725,0.273,3.493,-9.903
